날짜,종가,시가,고가,저가,변동 %
2020-10-13,15973.02,15940.15,16001.33,15857.8,21.0
2020-10-12,15940.15,15454.99,15942.23,15454.99,314.0
2020-10-09,15454.99,15209.27,15510.35,15209.27,162.0
2020-09-30,15209.27,15189.88,15366.01,15134.46,13.0
2020-09-29,15189.88,15231.64,15318.14,15189.88,-27.0
2020-09-28,15231.64,15126.81,15308.28,15126.81,69.0
2020-09-25,15126.81,15104.05,15209.88,15088.07,15.0
2020-09-24,15104.05,15361.27,15361.27,15085.16,-167.0
2020-09-23,15361.27,15356.22,15408.83,15269.31,3.0
2020-09-22,15356.22,15503.77,15572.64,15309.67,-95.0
2020-09-21,15503.77,15678.89,15722.31,15499.95,-112.00000000000001
2020-09-18,15678.89,15276.51,15678.89,15271.68,263.0
2020-09-17,15276.51,15446.87,15452.94,15242.64,-110.00000000000001
2020-09-16,15446.87,15575.7,15575.7,15388.94,-83.0
2020-09-15,15575.7,15475.88,15591.96,15402.56,65.0
2020-09-14,15475.88,15354.58,15482.07,15354.58,79.0
2020-09-11,15354.58,15269.12,15378.5,15178.33,56.00000000000001
2020-09-10,15269.12,15188.48,15381.79,15188.48,53.0
2020-09-09,15188.48,15420.88,15420.88,15099.3,-151.0
2020-09-08,15420.88,15310.43,15460.7,15259.61,72.0
2020-09-07,15310.43,15532.78,15629.17,15259.17,-143.0
2020-09-04,15532.78,15701.21,15701.21,15406.47,-107.0
2020-09-03,15701.21,15741.56,15871.93,15644.81,-26.0
2020-09-02,15741.56,15766.79,15851.71,15612.29,-16.0
2020-09-01,15766.79,15726.36,15766.79,15638.5,26.0
2020-08-31,15726.36,15818.02,16006.39,15718.82,-57.99999999999999
2020-08-28,15818.02,15446.33,15831.48,15414.77,241.0
2020-08-27,15446.33,15431.12,15476.83,15297.09,10.0
2020-08-26,15431.12,15550.9,15636.28,15381.78,-77.0
2020-08-25,15550.9,15458.29,15621.62,15458.29,60.0
2020-08-24,15458.29,15383.66,15553.98,15382.71,49.0
2020-08-21,15383.66,15282.66,15458.77,15282.66,66.0
2020-08-20,15282.66,15477.98,15477.98,15229.39,-126.0
2020-08-19,15477.98,15695.51,15696.09,15470.78,-139.0
2020-08-18,15695.51,15741.01,15756.87,15622.47,-28.999999999999996
2020-08-17,15741.01,15399.73,15852.49,15399.73,222.00000000000003
2020-08-14,15399.73,15184.92,15418.05,15118.25,141.0
2020-08-13,15184.92,15245.61,15328.01,15152.31,-40.0
2020-08-12,15245.61,15261.96,15302.44,15026.98,-11.0
2020-08-11,15261.96,15290.13,15567.61,15241.92,-18.0
2020-08-10,15290.13,15199.34,15385.65,15023.53,60.0
2020-08-07,15199.34,15333.09,15333.09,15004.0,-87.0
2020-08-06,15333.09,15374.96,15457.06,15146.89,-27.0
2020-08-05,15374.96,15494.59,15494.59,15243.85,-77.0
2020-08-04,15494.59,15377.76,15561.41,15336.22,76.0
2020-08-03,15377.76,15281.36,15439.63,15261.89,63.0
2020-07-31,15281.36,15202.64,15464.69,15071.85,52.0
2020-07-30,15202.64,15310.84,15380.74,15202.64,-71.0
2020-07-29,15310.84,15065.16,15319.19,14985.79,163.0
2020-07-28,15065.16,14888.26,15148.59,14888.26,119.0
2020-07-27,14888.26,14868.79,15027.55,14763.5,13.0
2020-07-24,14868.79,15464.86,15464.86,14764.42,-385.0
2020-07-23,15464.86,15545.88,15550.56,15194.16,-52.0
2020-07-22,15545.88,15492.21,15821.44,15439.03,35.0
2020-07-21,15492.21,15504.66,15569.36,15414.23,-8.0
2020-07-20,15504.66,15124.51,15530.63,15052.13,250.99999999999997
2020-07-17,15124.51,14981.39,15264.02,14951.46,96.0
2020-07-16,14981.39,15686.59,15736.08,14977.86,-450.0
2020-07-15,15686.59,15840.2,15942.94,15636.63,-97.0
2020-07-14,15840.2,16024.99,16041.57,15647.07,-114.99999999999999
2020-07-13,16024.99,15824.7,16165.21,15752.17,127.0
2020-07-10,15824.7,16230.29,16230.29,15758.97,-250.0
2020-07-09,16230.29,16167.47,16257.25,16040.9,39.0
2020-07-08,16167.47,16011.19,16331.49,15922.14,98.0
2020-07-07,16011.19,15912.63,16355.54,15912.63,62.0
2020-07-06,15912.63,14940.91,15959.76,14940.91,650.0
2020-07-03,14940.91,14644.58,14940.91,14644.58,202.0
2020-07-02,14644.58,14325.29,14657.42,14286.15,223.0
2020-07-01,14325.29,13961.87,14327.03,13961.87,260.0
2020-06-30,13961.87,13853.63,13990.56,13853.63,78.0
2020-06-29,13853.63,13938.63,13945.1,13785.72,-61.0
2020-06-25,13938.63,13938.63,13938.63,13938.63,0.0
2020-06-24,13938.63,13866.14,13957.54,13845.77,52.0
2020-06-23,13866.14,13841.46,13887.38,13754.79,18.0
2020-06-22,13841.46,13912.55,13938.84,13802.0,-51.0
2020-06-19,13912.55,13731.43,13943.76,13731.43,132.0
2020-06-18,13731.43,13651.54,13742.71,13571.8,59.0
2020-06-17,13651.54,13661.85,13664.96,13569.75,-8.0
2020-06-16,13661.85,13472.26,13664.77,13472.26,141.0
2020-06-15,13472.26,13713.03,13713.03,13472.26,-176.0
2020-06-12,13713.03,13670.0,13722.58,13469.78,31.0
2020-06-11,13670.0,13879.69,13879.69,13617.63,-151.0
2020-06-10,13879.69,13935.02,13936.4,13850.83,-40.0
2020-06-09,13935.02,13872.88,13960.33,13838.34,45.0
2020-06-08,13872.88,13768.23,13967.92,13768.23,76.0
2020-06-05,13768.23,13712.06,13768.23,13655.2,41.0
2020-06-04,13712.06,13709.7,13786.21,13674.91,2.0
2020-06-03,13709.7,13699.33,13870.06,13699.33,8.0
2020-06-02,13699.33,13610.07,13737.21,13577.5,66.0
2020-06-01,13610.07,13266.12,13624.72,13266.12,259.0
2020-05-29,13266.12,13294.95,13295.96,13177.58,-22.0
2020-05-28,13294.95,13218.57,13384.77,13168.77,57.99999999999999
2020-05-27,13218.57,13273.79,13312.84,13194.73,-42.0
2020-05-26,13273.79,13164.86,13286.14,13164.86,83.0
2020-05-25,13164.86,13113.34,13164.86,13016.76,39.0
2020-05-22,13113.34,13442.0,13442.0,13109.25,-245.00000000000003
2020-05-21,13442.0,13462.16,13526.98,13424.57,-15.0
2020-05-20,13462.16,13481.91,13501.74,13417.79,-15.0
2020-05-19,13481.91,13389.72,13554.69,13389.72,69.0
2020-05-18,13389.72,13328.0,13447.79,13273.92,46.0
2020-05-15,13328.0,13386.39,13461.39,13306.63,-44.0
2020-05-14,13386.39,13528.62,13528.62,13378.9,-105.0
2020-05-13,13528.62,13523.63,13543.0,13414.82,4.0
2020-05-12,13523.63,13532.25,13578.0,13450.77,-6.0
2020-05-11,13532.25,13526.28,13667.24,13491.94,4.0
2020-05-08,13526.28,13407.36,13575.33,13407.36,89.0
2020-05-07,13407.36,13441.44,13449.81,13369.71,-25.0
2020-05-06,13441.44,13447.92,13450.83,13254.91,-5.0
2020-05-01,13447.92,13447.92,13447.92,13447.92,0.0
2020-04-30,13447.92,13387.85,13567.76,13387.85,45.0
2020-04-29,13387.85,13287.17,13426.58,13238.36,76.0
2020-04-28,13287.17,13155.19,13328.41,13059.27,100.0
2020-04-27,13155.19,13007.05,13221.28,13007.05,113.99999999999999
2020-04-24,13007.05,13093.14,13093.79,12977.39,-66.0
2020-04-23,13093.14,13110.74,13196.18,13077.55,-13.0
2020-04-22,13110.74,12996.84,13110.74,12923.98,88.0
2020-04-21,12996.84,13157.0,13157.0,12914.0,-122.0
2020-04-20,13157.0,13116.19,13165.41,13066.33,31.0
2020-04-17,13116.19,12946.06,13191.03,12946.06,131.0
2020-04-16,12946.06,12950.36,12965.03,12878.94,-3.0
2020-04-15,12950.36,13049.29,13064.81,12925.93,-76.0
2020-04-14,13049.29,12832.34,13049.29,12832.34,169.0
2020-04-13,12832.34,12866.16,12889.06,12794.17,-26.0
2020-04-10,12866.16,12855.37,13023.67,12812.97,8.0
2020-04-09,12855.37,12848.24,12914.04,12833.02,6.0
2020-04-08,12848.24,12928.52,12928.52,12809.93,-62.0
2020-04-07,12928.52,12698.12,12953.49,12698.12,181.0
2020-04-06,12698.12,12698.12,12698.12,12698.12,0.0
2020-04-03,12698.12,12764.65,12764.65,12642.01,-52.0
2020-04-02,12764.65,12588.24,12764.65,12504.11,140.0
2020-04-01,12588.24,12614.82,12775.83,12570.32,-21.0
2020-03-31,12614.82,12597.61,12737.28,12583.05,14.000000000000002
2020-03-30,12597.61,12666.99,12666.99,12469.9,-55.00000000000001
2020-03-27,12666.99,12608.23,12814.02,12608.23,47.0
2020-03-26,12608.23,12661.65,12756.12,12528.0,-42.0
2020-03-25,12661.65,12322.68,12705.64,12322.68,275.0
2020-03-24,12322.68,11959.72,12332.47,11959.72,303.0
2020-03-23,11959.72,12309.49,12309.49,11909.12,-284.0
2020-03-20,12309.49,12006.44,12347.85,12006.44,252.0
2020-03-19,12006.44,12316.12,12316.12,11752.85,-250.99999999999997
2020-03-18,12316.12,12601.23,12789.45,12306.34,-225.99999999999997
2020-03-17,12601.23,12694.34,12877.0,12345.46,-73.0
2020-03-16,12694.34,13192.21,13192.21,12673.25,-377.0
2020-03-13,13192.21,13405.1,13405.1,12811.03,-159.0
2020-03-12,13405.1,13622.85,13622.85,13351.37,-160.0
2020-03-11,13622.85,13779.13,13807.93,13622.85,-112.99999999999999
2020-03-10,13779.13,13525.29,13835.38,13456.65,188.0
2020-03-09,13525.29,13940.55,13940.55,13511.67,-298.0
2020-03-06,13940.55,14191.5,14191.5,13931.13,-177.0
2020-03-05,14191.5,13820.08,14214.97,13820.08,269.0
2020-03-04,13820.08,13731.07,13828.42,13698.38,65.0
2020-03-03,13731.07,13663.67,13851.67,13663.67,49.0
2020-03-02,13663.67,13318.95,13738.25,13318.95,259.0
2020-02-28,13318.95,13697.23,13697.23,13291.45,-276.0
2020-02-27,13697.23,13646.56,13760.32,13642.19,37.0
2020-02-26,13646.56,13677.29,13778.7,13504.29,-22.0
2020-02-25,13677.29,13762.04,13762.04,13505.85,-62.0
2020-02-24,13762.04,13945.34,13945.34,13718.16,-131.0
2020-02-21,13945.34,14009.4,14035.78,13900.92,-46.0
2020-02-20,14009.4,13750.45,14023.88,13750.45,188.0
2020-02-19,13750.45,13712.13,13815.63,13674.43,28.000000000000004
2020-02-18,13712.13,13859.23,13859.32,13671.89,-106.0
2020-02-17,13859.23,13646.93,13859.23,13632.23,156.0
2020-02-14,13646.93,13547.16,13660.84,13518.83,74.0
2020-02-13,13547.16,13638.49,13696.95,13535.21,-67.0
2020-02-12,13638.49,13603.43,13639.14,13529.55,26.0
2020-02-11,13603.43,13420.83,13661.8,13420.7,136.0
2020-02-10,13420.83,13426.71,13455.79,13260.81,-4.0
2020-02-07,13426.71,13481.92,13481.92,13286.61,-41.0
2020-02-06,13481.92,13301.97,13532.73,13273.11,135.0
2020-02-05,13301.97,13187.05,13389.27,13145.93,87.0
2020-02-04,13187.05,12815.75,13195.82,12815.01,290.0
2020-02-03,12815.75,13791.36,13791.36,12622.61,-707.0
2020-01-24,13791.36,13791.36,13791.36,13791.36,0.0
2020-01-23,13791.36,14204.27,14204.27,13691.3,-291.0
2020-01-22,14204.27,14165.76,14222.55,13935.83,27.0
2020-01-21,14165.76,14447.36,14447.36,14153.12,-195.0
2020-01-20,14447.36,14393.72,14489.14,14392.25,37.0
2020-01-17,14393.72,14375.81,14484.5,14346.96,12.0
2020-01-16,14375.81,14454.84,14500.68,14350.0,-55.00000000000001
2020-01-15,14454.84,14550.49,14588.61,14424.21,-66.0
2020-01-14,14550.49,14606.62,14686.75,14544.45,-38.0
2020-01-13,14606.62,14469.96,14606.62,14461.74,94.0
2020-01-10,14469.96,14476.88,14525.73,14434.5,-5.0
2020-01-09,14476.88,14315.57,14486.6,14315.57,112.99999999999999
2020-01-08,14315.57,14452.43,14452.43,14275.08,-95.0
2020-01-07,14452.43,14340.98,14479.7,14340.98,78.0
2020-01-06,14340.98,14460.45,14492.31,14263.15,-83.0
2020-01-03,14460.45,14531.65,14570.51,14424.81,-49.0
2020-01-02,14531.65,14383.81,14610.87,14353.29,103.0
2020-01-01,14383.81,14383.81,14383.81,14383.81,0.0
2019-12-31,14383.81,14371.25,14392.13,14291.75,9.0
2019-12-30,14371.25,14173.74,14372.78,14118.72,139.0
2019-12-27,14173.74,14139.42,14301.66,14136.32,24.0
2019-12-26,14139.42,14018.95,14139.42,14018.23,86.0
2019-12-25,14018.95,14085.12,14085.75,13983.0,-47.0
2019-12-24,14085.12,14051.04,14099.26,14032.5,24.0
2019-12-23,14051.04,14189.57,14250.75,14042.93,-98.0
2019-12-20,14189.57,14211.45,14279.47,14173.95,-15.0
2019-12-19,14211.45,14225.59,14270.59,14173.73,-10.0
2019-12-18,14225.59,14236.04,14314.38,14196.61,-7.000000000000001
2019-12-17,14236.04,14058.39,14328.37,14026.98,126.0
2019-12-16,14058.39,14093.58,14093.94,13974.09,-25.0
2019-12-13,14093.58,13789.86,14093.58,13789.86,220.00000000000003
2019-12-12,13789.86,13836.18,13869.8,13766.79,-33.0
2019-12-11,13836.18,13789.46,13849.56,13768.71,34.0
2019-12-10,13789.46,13793.08,13799.8,13752.34,-3.0
2019-12-09,13793.08,13830.16,13862.58,13747.56,-27.0
2019-12-06,13830.16,13743.61,13830.16,13743.61,63.0
2019-12-05,13743.61,13665.64,13766.97,13665.64,56.99999999999999
2019-12-04,13665.64,13672.19,13677.57,13583.8,-5.0
2019-12-03,13672.19,13608.59,13673.66,13523.58,47.0
2019-12-02,13608.59,13588.23,13667.77,13579.09,15.0
2019-11-29,13588.23,13761.05,13761.94,13512.41,-126.0
2019-11-28,13761.05,13813.44,13851.17,13721.29,-38.0
2019-11-27,13813.44,13845.33,13855.75,13760.01,-23.0
2019-11-26,13845.33,13844.06,13924.34,13807.49,1.0
2019-11-25,13844.06,13704.5,13845.9,13704.46,102.0
2019-11-22,13704.5,13853.52,13938.87,13655.68,-108.0
2019-11-21,13853.52,13952.7,13952.7,13807.29,-71.0
2019-11-20,13952.7,14099.47,14099.47,13929.34,-104.0
2019-11-19,14099.47,14013.37,14111.63,13982.11,61.0
2019-11-18,14013.37,13906.17,14037.7,13874.72,77.0
2019-11-15,13906.17,13950.66,13998.86,13893.01,-32.0
2019-11-14,13950.66,13964.7,14011.97,13928.42,-10.0
2019-11-13,13964.7,13984.63,13999.86,13907.87,-14.000000000000002
2019-11-12,13984.63,13992.13,14035.95,13909.28,-5.0
2019-11-11,13992.13,14219.66,14219.66,13975.3,-160.0
2019-11-08,14219.66,14289.3,14393.53,14208.13,-49.0
2019-11-07,14289.3,14296.11,14343.15,14231.47,-5.0
2019-11-06,14296.11,14330.91,14356.03,14263.93,-24.0
2019-11-05,14330.91,14257.67,14465.02,14226.29,51.0
2019-11-04,14257.67,14164.56,14283.3,14164.56,66.0
2019-11-01,14164.56,13888.86,14189.72,13855.33,199.0
2019-10-31,13888.86,13877.68,13955.01,13864.58,8.0
2019-10-30,13877.68,13951.79,13980.08,13854.24,-53.0
2019-10-29,13951.79,13955.49,14005.96,13927.83,-3.0
2019-10-28,13955.49,13921.79,14007.08,13885.09,24.0
2019-10-25,13921.79,13897.89,13935.35,13773.34,17.0
2019-10-24,13897.89,13888.39,13985.97,13843.31,7.000000000000001
2019-10-23,13888.39,13976.66,14000.92,13848.28,-63.0
2019-10-22,13976.66,13962.76,14038.96,13891.45,10.0
2019-10-21,13962.76,13882.51,13991.76,13844.51,57.99999999999999
2019-10-18,13882.51,14098.5,14178.92,13866.39,-153.0
2019-10-17,14098.5,14060.22,14121.05,14029.26,27.0
2019-10-16,14060.22,14109.26,14237.21,14033.19,-35.0
2019-10-15,14109.26,14096.2,14122.41,14063.59,9.0
2019-10-14,14096.2,13963.07,14226.51,13963.07,95.0
2019-10-11,13963.07,13764.51,13989.14,13764.51,144.0
2019-10-10,13764.51,13719.58,13777.78,13631.91,33.0
2019-10-09,13719.58,13715.01,13771.76,13604.01,3.0
2019-10-08,13715.01,13564.3,13782.58,13564.3,111.00000000000001
2019-09-30,13564.3,13705.82,13721.77,13561.34,-103.0
2019-09-27,13705.82,13712.56,13731.13,13641.89,-5.0
2019-09-26,13712.56,13702.33,13816.21,13702.33,7.000000000000001
2019-09-25,13702.33,13742.52,13759.71,13663.06,-28.999999999999996
2019-09-24,13742.52,13696.6,13818.23,13696.6,34.0
2019-09-23,13696.6,13850.17,13850.17,13625.68,-111.00000000000001
2019-09-20,13850.17,13806.65,13874.43,13806.65,32.0
2019-09-19,13806.65,13809.6,13864.55,13745.48,-2.0
2019-09-18,13809.6,13699.21,13860.58,13699.21,81.0
2019-09-17,13699.21,13889.99,13889.99,13653.93,-137.0
2019-09-16,13889.99,13979.67,13997.06,13849.42,-64.0
2019-09-13,13979.67,13979.67,13979.67,13979.67,0.0
2019-09-12,13979.67,13786.74,13991.1,13786.74,140.0
2019-09-11,13786.74,13890.26,13927.94,13732.23,-75.0
2019-09-10,13890.26,13948.31,13978.05,13832.23,-42.0
2019-09-09,13948.31,13952.54,14070.46,13923.37,-3.0
2019-09-06,13952.54,13841.69,13952.54,13825.23,80.0
2019-09-05,13841.69,13733.58,13999.2,13733.58,79.0
2019-09-04,13733.58,13603.04,13733.58,13583.44,96.0
2019-09-03,13603.04,13603.22,13644.9,13539.11,0.0
2019-09-02,13603.22,13494.06,13640.99,13481.32,81.0
2019-08-30,13494.06,13391.65,13551.37,13391.65,76.0
2019-08-29,13391.65,13456.25,13480.97,13332.2,-48.0
2019-08-28,13456.25,13513.3,13537.04,13407.37,-42.0
2019-08-27,13513.3,13392.25,13652.46,13392.25,90.0
2019-08-26,13392.25,13657.52,13657.52,13347.63,-194.0
2019-08-23,13657.52,13495.38,13689.26,13481.96,120.0
2019-08-22,13495.38,13446.84,13508.06,13422.86,36.0
2019-08-21,13446.84,13452.37,13479.66,13417.81,-4.0
2019-08-20,13452.37,13449.48,13499.93,13396.28,2.0
2019-08-19,13449.48,13231.08,13450.58,13226.0,165.0
2019-08-16,13231.08,13187.08,13340.62,13145.92,33.0
2019-08-15,13187.08,13152.46,13188.66,12920.04,26.0
2019-08-14,13152.46,13102.16,13293.39,13102.16,38.0
2019-08-13,13102.16,13238.6,13238.6,13072.68,-103.0
2019-08-12,13238.6,12987.74,13246.67,12987.59,193.0
2019-08-09,12987.74,13075.75,13148.75,12958.24,-67.0
2019-08-08,13075.75,12886.97,13101.02,12886.97,146.0
2019-08-07,12886.97,12955.54,13009.87,12886.97,-53.0
2019-08-06,12955.54,13049.15,13049.15,12720.3,-72.0
2019-08-05,13049.15,13305.25,13305.25,13044.81,-192.0
2019-08-02,13305.25,13491.74,13491.74,13207.03,-138.0
2019-08-01,13491.74,13631.6,13631.6,13447.14,-103.0
2019-07-31,13631.6,13788.83,13788.83,13612.05,-113.99999999999999
2019-07-30,13788.83,13727.72,13864.77,13727.26,45.0
2019-07-29,13727.72,13746.34,13762.37,13684.98,-14.000000000000002
2019-07-26,13746.34,13720.62,13768.72,13649.16,19.0
2019-07-25,13720.62,13584.43,13720.62,13555.54,100.0
2019-07-24,13584.43,13493.06,13673.68,13492.89,68.0
2019-07-23,13493.06,13524.79,13554.14,13444.9,-23.0
2019-07-22,13524.79,13544.76,13613.81,13460.69,-15.0
2019-07-19,13544.76,13373.4,13593.41,13373.4,128.0
2019-07-18,13373.4,13447.55,13447.55,13357.13,-55.00000000000001
2019-07-17,13447.55,13485.88,13520.1,13401.78,-28.000000000000004
2019-07-16,13485.88,13587.97,13603.23,13466.91,-75.0
2019-07-15,13587.97,13606.9,13664.1,13346.57,-14.000000000000002
2019-07-12,13606.9,13512.33,13655.21,13478.42,70.0
2019-07-11,13512.33,13491.68,13671.46,13484.65,15.0
2019-07-10,13491.68,13495.55,13576.68,13446.21,-3.0
2019-07-09,13495.55,13579.6,13599.4,13448.74,-62.0
2019-07-08,13579.6,13864.53,13864.53,13471.72,-206.0
2019-07-05,13864.53,13785.02,13886.29,13708.22,57.99999999999999
2019-07-04,13785.02,13821.89,13891.79,13717.43,-27.0
2019-07-03,13821.89,13981.27,13981.27,13761.5,-113.99999999999999
2019-07-02,13981.27,13983.4,13988.56,13913.13,-2.0
2019-07-01,13983.4,13589.98,13999.77,13589.98,289.0
2019-06-28,13589.98,13614.99,13625.63,13501.85,-18.0
2019-06-27,13614.99,13443.26,13672.4,13443.26,128.0
2019-06-26,13443.26,13470.68,13502.96,13390.03,-20.0
2019-06-25,13470.68,13666.74,13667.15,13304.86,-143.0
2019-06-24,13666.74,13608.1,13703.89,13563.58,43.0
2019-06-21,13608.1,13669.97,13731.3,13568.48,-45.0
2019-06-20,13669.97,13219.2,13720.1,13218.21,341.0
2019-06-19,13219.2,13054.51,13383.75,13054.51,126.0
2019-06-18,13054.51,12990.04,13073.44,12950.13,50.0
2019-06-17,12990.04,12975.72,13096.92,12959.09,11.0
2019-06-14,12975.72,13027.14,13129.63,12956.0,-39.0
2019-06-13,13027.14,13058.69,13076.31,12911.49,-24.0
2019-06-12,13058.69,13147.55,13147.55,13024.34,-68.0
2019-06-11,13147.55,12825.65,13168.45,12814.21,250.99999999999997
2019-06-10,12825.65,12622.15,12873.51,12622.15,161.0
2019-06-07,12622.15,12622.15,12622.15,12622.15,0.0
2019-06-06,12622.15,12679.34,12714.03,12588.39,-55.00000000000001
2019-06-05,12691.81,12664.62,12807.45,12664.62,21.0
2019-06-04,12664.62,12776.4,12801.65,12626.19,-87.0
2019-06-03,12776.4,12722.47,12882.11,12689.09,42.0
2019-05-31,12722.47,12794.15,12883.95,12722.47,-56.00000000000001
2019-05-30,12794.15,12861.7,12861.7,12696.14,-53.0
2019-05-29,12861.7,12854.29,12977.11,12722.47,6.0
2019-05-28,12854.29,12716.78,12901.44,12683.83,108.0
2019-05-27,12716.78,12635.06,12762.2,12456.42,65.0
2019-05-24,12635.06,12537.47,12729.07,12533.62,78.0
2019-05-23,12537.47,12761.45,12761.45,12513.21,-176.0
2019-05-22,12761.45,12831.82,12862.86,12717.14,-55.00000000000001
2019-05-21,12831.82,12726.14,12956.4,12699.3,83.0
2019-05-20,12726.14,12817.62,12868.73,12637.1,-71.0
2019-05-17,12817.62,13065.73,13074.89,12780.88,-190.0
2019-05-16,13065.73,13040.83,13093.42,12959.79,19.0
2019-05-15,13040.83,12722.12,13102.48,12722.12,250.99999999999997
2019-05-14,12722.12,12797.68,12866.9,12677.77,-59.0
2019-05-13,12797.68,13006.13,13006.13,12745.13,-160.0
2019-05-10,13006.13,12549.95,13028.24,12549.95,363.0
2019-05-09,12549.95,12823.4,12823.4,12473.25,-213.0
2019-05-08,12823.4,13051.85,13051.85,12794.52,-175.0
2019-05-07,13051.85,12985.2,13154.81,12911.57,51.0
2019-05-06,12985.2,13662.98,13662.98,12844.76,-496.0
2019-04-30,13662.98,13659.62,13737.28,13541.48,2.0
2019-04-29,13659.62,13413.76,13791.49,13408.41,183.0
2019-04-26,13413.76,13590.52,13596.94,13409.8,-130.0
2019-04-25,13590.52,13813.44,13813.5,13565.27,-161.0
2019-04-24,13813.44,13834.84,13947.12,13621.2,-15.0
2019-04-23,13834.84,13785.6,13955.34,13746.71,36.0
2019-04-22,13785.6,14169.02,14179.36,13753.22,-271.0
2019-04-19,14169.02,13940.17,14169.02,13868.24,164.0
2019-04-18,13940.17,13987.39,14009.24,13874.6,-34.0
2019-04-17,13987.39,14026.56,14061.26,13888.23,-28.000000000000004
2019-04-16,14026.56,13572.26,14026.56,13481.04,335.0
2019-04-15,13572.26,13520.09,13930.67,13520.09,39.0
2019-04-12,13520.09,13570.37,13589.21,13426.55,-37.0
2019-04-11,13570.37,13835.67,13911.46,13521.2,-192.0
2019-04-10,13835.67,13760.21,13915.17,13638.34,55.00000000000001
2019-04-09,13760.21,13649.02,13786.61,13641.87,81.0
2019-04-08,13649.02,13610.36,13855.52,13545.72,28.000000000000004
2019-04-04,13610.36,13447.63,13646.12,13447.25,121.0
2019-04-03,13447.63,13325.67,13466.22,13225.07,92.0
2019-04-02,13325.67,13353.45,13398.29,13271.78,-21.0
2019-04-01,13353.45,13094.88,13405.34,13094.69,197.0
2019-03-29,13094.88,12598.19,13118.09,12598.1,394.0
2019-03-28,12598.19,12623.23,12644.06,12479.22,-20.0
