날짜,cn_a50,cn_szse,cn_sha
2015-01-01,11860.36,11520.59,3350.52
2015-01-02,11860.36,11520.59,3350.52
2015-01-03,11860.36,11520.59,3350.52
2015-01-04,11860.36,11520.59,3350.52
2015-01-05,11860.36,11520.59,3350.52
2015-01-06,11769.39,11667.97,3351.45
2015-01-07,11760.97,11613.36,3373.95
2015-01-08,11391.75,11465.14,3293.46
2015-01-09,11431.36,11324.76,3285.41
2015-01-10,11431.36,11324.76,3285.41
2015-01-11,11431.36,11324.76,3285.41
2015-01-12,11308.53,11285.18,3229.32
2015-01-13,11242.34,11355.81,3235.3
2015-01-14,11255.96,11237.78,3222.44
2015-01-15,11696.5,11483.68,3336.45
2015-01-16,11756.48,11532.8,3376.49
2015-01-17,11756.48,11532.8,3376.49
2015-01-18,11756.48,11532.8,3376.49
2015-01-19,10665.01,10770.93,3116.35
2015-01-20,10656.59,10996.48,3173.05
2015-01-21,11254.32,11372.18,3323.61
2015-01-22,11237.48,11471.21,3343.34
2015-01-23,11334.26,11436.29,3351.76
2015-01-24,11334.26,11436.29,3351.76
2015-01-25,11334.26,11436.29,3351.76
2015-01-26,11289.83,11686.97,3383.18
2015-01-27,11110.88,11551.87,3352.96
2015-01-28,10955.17,11354.2,3305.74
2015-01-29,10775.6,11249.04,3262.3
2015-01-30,10622.76,11150.69,3210.36
2015-01-31,10622.76,11150.69,3210.36
2015-02-01,10622.76,11150.69,3210.36
2015-02-02,10289.89,10963.14,3128.3
2015-02-03,10607.59,11209.19,3204.91
2015-02-04,10473.16,11116.55,3174.13
2015-02-05,10369.92,11065.58,3136.53
2015-02-06,10257.36,10791.1,3075.91
2015-02-07,10257.36,10791.1,3075.91
2015-02-08,10257.36,10791.1,3075.91
2015-02-09,10429.87,10868.14,3095.12
2015-02-10,10593.0,11136.62,3141.59
2015-02-11,10629.44,11265.63,3157.7
2015-02-12,10639.19,11302.73,3173.42
2015-02-13,10684.78,11443.05,3203.83
2015-02-14,10684.78,11443.05,3203.83
2015-02-15,10684.78,11443.05,3203.83
2015-02-16,10680.78,11595.25,3222.36
2015-02-17,10768.42,11718.56,3246.91
2015-02-18,10768.42,11718.56,3246.91
2015-02-19,10768.42,11718.56,3246.91
2015-02-20,10768.42,11718.56,3246.91
2015-02-21,10768.42,11718.56,3246.91
2015-02-22,10768.42,11718.56,3246.91
2015-02-23,10768.42,11718.56,3246.91
2015-02-24,10768.42,11718.56,3246.91
2015-02-25,10609.69,11539.7,3228.84
2015-02-26,10901.77,11750.78,3298.36
2015-02-27,10875.82,11757.68,3310.3
2015-02-28,10875.82,11757.68,3310.3
2015-03-01,10875.82,11757.68,3310.3
2015-03-02,10883.07,11884.02,3336.28
2015-03-03,10510.57,11526.22,3263.05
2015-03-04,10504.63,11655.08,3279.53
2015-03-05,10324.83,11566.39,3248.48
2015-03-06,10321.95,11392.4,3241.19
2015-03-07,10321.95,11392.4,3241.19
2015-03-08,10321.95,11392.4,3241.19
2015-03-09,10608.2,11533.23,3302.41
2015-03-10,10434.44,11556.65,3286.07
2015-03-11,10491.74,11525.09,3290.9
2015-03-12,10838.27,11635.59,3349.32
2015-03-13,10876.81,11713.61,3372.91
2015-03-14,10876.81,11713.61,3372.91
2015-03-15,10876.81,11713.61,3372.91
2015-03-16,11115.44,12017.77,3449.3
2015-03-17,11261.53,12169.52,3502.85
2015-03-18,11527.66,12496.24,3577.3
2015-03-19,11458.94,12429.11,3582.27
2015-03-20,11646.16,12544.45,3617.32
2015-03-21,11646.16,12544.45,3617.32
2015-03-22,11646.16,12544.45,3617.32
2015-03-23,11838.85,12780.32,3687.73
2015-03-24,11731.52,12801.2,3691.41
2015-03-25,11536.61,12757.09,3660.73
2015-03-26,11672.46,12712.98,3682.1
2015-03-27,11679.44,12874.42,3691.1
2015-03-28,11679.44,12874.42,3691.1
2015-03-29,11679.44,12874.42,3691.1
2015-03-30,12112.35,13193.32,3786.57
2015-03-31,11980.06,13160.66,3747.9
2015-04-01,12160.67,13394.73,3810.29
2015-04-02,12063.92,13426.1,3825.78
2015-04-03,12184.44,13494.64,3863.93
2015-04-04,12184.44,13494.64,3863.93
2015-04-05,12184.44,13494.64,3863.93
2015-04-06,12184.44,13494.64,3863.93
2015-04-07,12491.81,13768.73,3961.38
2015-04-08,12766.88,13841.72,3994.81
2015-04-09,12666.19,13796.73,3957.53
2015-04-10,12901.09,14013.33,4034.31
2015-04-11,12901.09,14013.33,4034.31
2015-04-12,12901.09,14013.33,4034.31
2015-04-13,13182.21,14149.5,4121.71
2015-04-14,13220.83,14042.46,4135.57
2015-04-15,13286.45,13646.61,4084.16
2015-04-16,13810.55,13967.8,4194.82
2015-04-17,14074.23,14149.34,4287.3
2015-04-18,14074.23,14149.34,4287.3
2015-04-19,14074.23,14149.34,4287.3
2015-04-20,13756.79,13871.6,4217.08
2015-04-21,13920.1,14439.0,4293.62
2015-04-22,14268.84,14749.13,4398.49
2015-04-23,14128.69,14743.22,4414.51
2015-04-24,13888.64,14598.69,4393.69
2015-04-25,13888.64,14598.69,4393.69
2015-04-26,13888.64,14598.69,4393.69
2015-04-27,14347.31,14809.42,4527.4
2015-04-28,14402.52,14707.25,4476.21
2015-04-29,14316.85,14871.95,4476.62
2015-04-30,14158.26,14818.64,4441.66
2015-05-01,14158.26,14818.64,4441.66
2015-05-02,14158.26,14818.64,4441.66
2015-05-03,14158.26,14818.64,4441.66
2015-05-04,14272.45,14860.53,4480.46
2015-05-05,13710.5,14233.1,4298.71
2015-05-06,13607.99,14136.17,4229.27
2015-05-07,13380.35,14114.73,4112.21
2015-05-08,13500.15,14481.25,4205.92
2015-05-09,13500.15,14481.25,4205.92
2015-05-10,13500.15,14481.25,4205.92
2015-05-11,13772.53,14944.88,4333.58
2015-05-12,13842.92,15066.29,4401.22
2015-05-13,13647.59,15173.09,4375.76
2015-05-14,13556.33,15024.47,4378.31
2015-05-15,13270.45,14694.95,4308.69
2015-05-16,13270.45,14694.95,4308.69
2015-05-17,13270.45,14694.95,4308.69
2015-05-18,12998.31,14672.63,4283.49
2015-05-19,13507.28,15127.38,4417.55
2015-05-20,13534.26,15337.08,4446.29
2015-05-21,13653.11,15872.53,4529.42
2015-05-22,14071.91,16045.8,4657.6
2015-05-23,14071.91,16045.8,4657.6
2015-05-24,14071.91,16045.8,4657.6
2015-05-25,14501.94,16351.06,4813.8
2015-05-26,14632.03,16903.47,4910.9
2015-05-27,14430.24,16963.52,4941.71
2015-05-28,13503.75,15912.95,4620.27
2015-05-29,13444.67,16100.45,4611.74
2015-05-30,13444.67,16100.45,4611.74
2015-05-31,13444.67,16100.45,4611.74
2015-06-01,14022.76,16917.53,4828.74
2015-06-02,14013.85,17485.58,4910.53
2015-06-03,14009.01,17538.5,4909.98
2015-06-04,14280.45,17501.05,4947.1
2015-06-05,14357.81,17649.09,5023.1
2015-06-06,14357.81,17649.09,5023.1
2015-06-07,14357.81,17649.09,5023.1
2015-06-08,15047.55,17452.31,5131.88
2015-06-09,14795.37,17399.0,5113.53
2015-06-10,14559.73,17677.57,5106.04
2015-06-11,14436.27,17889.69,5121.59
2015-06-12,14452.95,18098.27,5166.35
2015-06-13,14452.95,18098.27,5166.35
2015-06-14,14452.95,18098.27,5166.35
2015-06-15,14065.22,17702.55,5062.99
2015-06-16,13726.18,17075.93,4887.43
2015-06-17,13886.19,17405.57,4967.9
2015-06-18,13289.21,16734.84,4785.36
2015-06-19,12612.8,15725.47,4478.36
2015-06-20,12612.8,15725.47,4478.36
2015-06-21,12612.8,15725.47,4478.36
2015-06-22,12612.8,15725.47,4478.36
2015-06-23,13083.95,16045.99,4576.49
2015-06-24,13292.29,16312.31,4690.15
2015-06-25,12918.93,15692.44,4527.78
2015-06-26,12069.46,14398.78,4192.87
2015-06-27,12069.46,14398.78,4192.87
2015-06-28,12069.46,14398.78,4192.87
2015-06-29,11892.75,13566.27,4053.03
2015-06-30,12732.98,14337.97,4277.22
2015-07-01,12176.6,13650.82,4053.7
2015-07-02,12091.88,12924.19,3912.77
2015-07-03,11475.58,12246.06,3686.92
2015-07-04,11475.58,12246.06,3686.92
2015-07-05,11475.58,12246.06,3686.92
2015-07-06,12183.33,12075.77,3775.91
2015-07-07,12488.84,11375.6,3727.12
2015-07-08,11601.54,11040.89,3507.19
2015-07-09,12334.14,11510.34,3709.33
2015-07-10,12791.1,12038.15,3877.8
2015-07-11,12791.1,12038.15,3877.8
2015-07-12,12791.1,12038.15,3877.8
2015-07-13,12647.36,12614.16,3970.39
2015-07-14,12203.6,12728.51,3924.49
2015-07-15,12145.61,12132.42,3805.7
2015-07-16,12081.69,12357.61,3823.18
2015-07-17,12335.26,13004.96,3957.35
2015-07-18,12335.26,13004.96,3957.35
2015-07-19,12335.26,13004.96,3957.35
2015-07-20,12254.33,13202.4,3992.11
2015-07-21,12184.97,13315.56,4017.67
2015-07-22,12033.63,13416.54,4026.05
2015-07-23,12249.59,13754.53,4123.92
2015-07-24,12029.49,13518.51,4070.91
2015-07-25,12029.49,13518.51,4070.91
2015-07-26,12029.49,13518.51,4070.91
2015-07-27,10986.24,12493.05,3725.56
2015-07-28,11028.86,12316.78,3663.0
2015-07-29,11186.87,12823.07,3789.17
2015-07-30,10909.71,12395.92,3705.77
2015-07-31,10911.36,12374.25,3663.73
2015-08-01,10911.36,12374.25,3663.73
2015-08-02,10911.36,12374.25,3663.73
2015-08-03,11027.96,12161.58,3622.91
2015-08-04,11212.0,12711.56,3756.54
2015-08-05,11005.33,12524.69,3694.57
2015-08-06,10927.0,12421.85,3661.54
2015-08-07,11063.25,12753.05,3744.2
2015-08-08,11063.25,12753.05,3744.2
2015-08-09,11063.25,12753.05,3744.2
2015-08-10,11517.86,13302.96,3928.42
2015-08-11,11425.47,13323.08,3927.91
2015-08-12,11293.21,13117.1,3886.32
2015-08-13,11370.27,13395.18,3954.56
2015-08-14,11369.13,13445.87,3965.33
2015-08-15,11369.13,13445.87,3965.33
2015-08-16,11369.13,13445.87,3965.33
2015-08-17,11221.74,13573.9,3993.67
2015-08-18,10660.21,12683.85,3748.16
2015-08-19,10755.15,12960.66,3794.11
2015-08-20,10452.76,12584.58,3664.29
2015-08-21,10064.74,11902.05,3507.74
2015-08-22,10064.74,11902.05,3507.74
2015-08-23,10064.74,11902.05,3507.74
2015-08-24,9159.84,10970.29,3209.91
2015-08-25,8574.49,10197.94,2964.97
2015-08-26,8766.08,9899.72,2927.29
2015-08-27,9384.83,10254.35,3083.59
2015-08-28,9648.59,10800.0,3232.35
2015-08-29,9648.59,10800.0,3232.35
2015-08-30,9648.59,10800.0,3232.35
2015-08-31,9818.4,10549.16,3205.99
2015-09-01,9942.26,10162.52,3166.62
2015-09-02,10025.07,10054.8,3160.17
2015-09-03,10025.07,10054.8,3160.17
2015-09-04,10025.07,10054.8,3160.17
2015-09-05,10025.07,10054.8,3160.17
2015-09-06,10025.07,10054.8,3160.17
2015-09-07,9552.95,9991.76,3080.42
2015-09-08,9735.92,10320.23,3170.45
2015-09-09,9866.08,10620.13,3243.09
2015-09-10,9821.09,10424.65,3197.89
2015-09-11,9762.84,10463.69,3200.23
2015-09-12,9762.84,10463.69,3200.23
2015-09-13,9762.84,10463.69,3200.23
2015-09-14,9821.24,9778.23,3114.8
2015-09-15,9606.83,9290.81,3005.17
2015-09-16,9892.42,9890.43,3152.26
2015-09-17,9705.86,9739.89,3086.06
2015-09-18,9570.67,9850.77,3097.92
2015-09-19,9570.67,9850.77,3097.92
2015-09-20,9570.67,9850.77,3097.92
2015-09-21,9641.13,10176.73,3156.54
2015-09-22,9744.12,10238.69,3185.62
2015-09-23,9486.77,10132.3,3115.89
2015-09-24,9523.04,10238.04,3142.69
2015-09-25,9477.7,9904.76,3092.35
2015-09-26,9477.7,9904.76,3092.35
2015-09-27,9477.7,9904.76,3092.35
2015-09-28,9427.7,10115.55,3100.76
2015-09-29,9242.57,9949.92,3038.14
2015-09-30,9329.07,9988.25,3052.78
2015-10-01,9329.07,9988.25,3052.78
2015-10-02,9329.07,9988.25,3052.78
2015-10-03,9329.07,9988.25,3052.78
2015-10-04,9329.07,9988.25,3052.78
2015-10-05,9329.07,9988.25,3052.78
2015-10-06,9329.07,9988.25,3052.78
2015-10-07,9329.07,9988.25,3052.78
2015-10-08,9528.89,10394.73,3143.36
2015-10-09,9646.1,10540.19,3183.15
2015-10-10,9646.1,10540.19,3183.15
2015-10-11,9646.1,10540.19,3183.15
2015-10-12,9945.4,10961.36,3287.66
2015-10-13,9878.54,11042.13,3293.23
2015-10-14,9796.55,10901.48,3262.44
2015-10-15,9978.19,11229.38,3338.07
2015-10-16,10072.61,11374.83,3391.35
2015-10-17,10072.61,11374.83,3391.35
2015-10-18,10072.61,11374.83,3391.35
2015-10-19,10051.55,11391.01,3386.7
2015-10-20,10146.74,11597.08,3425.33
2015-10-21,10129.91,10915.99,3320.68
2015-10-22,10107.49,11305.1,3368.74
2015-10-23,10174.34,11603.46,3412.43
2015-10-24,10174.34,11603.46,3412.43
2015-10-25,10174.34,11603.46,3412.43
2015-10-26,10197.27,11687.77,3429.58
2015-10-27,10188.24,11758.41,3434.34
2015-10-28,10026.32,11494.35,3375.2
2015-10-29,10020.88,11566.66,3387.32
2015-10-30,10048.23,11546.05,3382.56
2015-10-31,10048.23,11546.05,3382.56
2015-11-01,10048.23,11546.05,3382.56
2015-11-02,9924.42,11304.88,3325.08
2015-11-03,9881.06,11288.14,3316.7
2015-11-04,10326.31,11884.9,3459.64
2015-11-05,10637.29,11939.81,3522.82
2015-11-06,10850.5,12273.35,3590.03
2015-11-07,10850.5,12273.35,3590.03
2015-11-08,10850.5,12273.35,3590.03
2015-11-09,11024.94,12453.24,3646.88
2015-11-10,10968.44,12500.53,3640.49
2015-11-11,10886.92,12677.54,3650.25
2015-11-12,10745.12,12635.39,3632.9
2015-11-13,10614.73,12402.04,3580.84
2015-11-14,10614.73,12402.04,3580.84
2015-11-15,10614.73,12402.04,3580.84
2015-11-16,10622.73,12620.38,3606.96
2015-11-17,10648.75,12511.55,3604.8
2015-11-18,10608.99,12283.76,3568.47
2015-11-19,10712.47,12609.84,3617.06
2015-11-20,10688.16,12702.03,3630.5
2015-11-21,10688.16,12702.03,3630.5
2015-11-22,10688.16,12702.03,3630.5
2015-11-23,10666.59,12586.69,3610.31
2015-11-24,10636.36,12694.86,3616.11
2015-11-25,10676.33,12893.23,3647.93
2015-11-26,10628.97,12767.5,3635.55
2015-11-27,10124.9,11961.7,3436.3
2015-11-28,10124.9,11961.7,3436.3
2015-11-29,10124.9,11961.7,3436.3
2015-11-30,10148.1,12037.86,3445.4
2015-12-01,10209.19,12081.17,3456.31
2015-12-02,10724.75,12186.27,3536.91
2015-12-03,10778.29,12447.38,3584.82
2015-12-04,10514.53,12329.18,3524.99
2015-12-05,10514.53,12329.18,3524.99
2015-12-06,10514.53,12329.18,3524.99
2015-12-07,10496.05,12443.05,3536.93
2015-12-08,10357.36,12164.97,3470.07
2015-12-09,10406.26,12179.83,3472.44
2015-12-10,10358.72,12181.03,3455.5
2015-12-11,10304.99,12134.02,3434.58
2015-12-12,10304.99,12134.02,3434.58
2015-12-13,10304.99,12134.02,3434.58
2015-12-14,10592.76,12400.59,3520.67
2015-12-15,10488.25,12495.25,3510.35
2015-12-16,10446.31,12511.03,3516.19
2015-12-17,10621.09,12825.48,3580.0
2015-12-18,10719.77,12830.25,3578.96
2015-12-19,10719.77,12830.25,3578.96
2015-12-20,10719.77,12830.25,3578.96
2015-12-21,11026.18,13028.31,3642.47
2015-12-22,11001.04,13139.12,3651.77
2015-12-23,11036.81,13007.87,3636.09
2015-12-24,10957.31,12932.37,3612.49
2015-12-25,10998.66,12980.57,3627.91
2015-12-26,10998.66,12980.57,3627.91
2015-12-27,10998.66,12980.57,3627.91
2015-12-28,10683.51,12686.34,3533.78
2015-12-29,10776.15,12806.16,3563.74
2015-12-30,10776.23,12889.83,3572.88
2015-12-31,10711.64,12664.89,3539.18
2016-01-01,10711.64,12664.89,3539.18
2016-01-02,10711.64,12664.89,3539.18
2016-01-03,10711.64,12664.89,3539.18
2016-01-04,10101.04,11626.04,3296.26
2016-01-05,10178.16,11468.06,3287.71
2016-01-06,10297.45,11724.88,3361.84
2016-01-07,9750.36,10760.27,3125.0
2016-01-08,9906.67,10888.91,3186.41
2016-01-09,9906.67,10888.91,3186.41
2016-01-10,9906.67,10888.91,3186.41
2016-01-11,9505.45,10212.46,3016.7
2016-01-12,9566.0,10293.7,3022.86
2016-01-13,9465.21,9978.82,2949.6
2016-01-14,9573.67,10344.94,3007.65
2016-01-15,9314.24,9997.92,2900.97
2016-01-16,9314.24,9997.92,2900.97
2016-01-17,9314.24,9997.92,2900.97
2016-01-18,9302.18,10155.96,2913.84
2016-01-19,9545.43,10501.79,3007.74
2016-01-20,9384.26,10366.85,2976.69
2016-01-21,9174.4,9975.97,2880.48
2016-01-22,9254.13,10111.57,2916.56
2016-01-23,9254.13,10111.57,2916.56
2016-01-24,9254.13,10111.57,2916.56
2016-01-25,9263.61,10192.53,2938.51
2016-01-26,8796.0,9483.55,2749.79
2016-01-27,8793.39,9422.43,2735.56
2016-01-28,8643.35,9082.59,2655.66
2016-01-29,8887.48,9418.2,2737.6
2016-01-30,8887.48,9418.2,2737.6
2016-01-31,8887.48,9418.2,2737.6
2016-02-01,8734.08,9322.01,2688.85
2016-02-02,8859.86,9610.93,2749.57
2016-02-03,8779.94,9638.87,2739.25
2016-02-04,8872.83,9793.07,2781.02
2016-02-05,8851.03,9673.48,2763.49
2016-02-06,8851.03,9673.48,2763.49
2016-02-07,8851.03,9673.48,2763.49
2016-02-08,8851.03,9673.48,2763.49
2016-02-09,8851.03,9673.48,2763.49
2016-02-10,8851.03,9673.48,2763.49
2016-02-11,8851.03,9673.48,2763.49
2016-02-12,8851.03,9673.48,2763.49
2016-02-13,8851.03,9673.48,2763.49
2016-02-14,8851.03,9673.48,2763.49
2016-02-15,8774.55,9668.84,2746.2
2016-02-16,8993.09,10045.37,2836.57
2016-02-17,9048.34,10161.77,2867.34
2016-02-18,9016.81,10116.4,2862.89
2016-02-19,8998.68,10162.32,2860.02
2016-02-20,8998.68,10162.32,2860.02
2016-02-21,8998.68,10162.32,2860.02
2016-02-22,9194.71,10370.99,2927.18
2016-02-23,9096.06,10299.67,2903.33
2016-02-24,9153.77,10307.63,2928.9
2016-02-25,8731.2,9551.08,2741.25
2016-02-26,8821.18,9573.7,2767.21
2016-02-27,8821.18,9573.7,2767.21
2016-02-28,8821.18,9573.7,2767.21
2016-02-29,8756.88,9097.36,2687.98
2016-03-01,8872.43,9322.0,2733.17
2016-03-02,9146.56,9766.37,2849.68
2016-03-03,9170.78,9762.01,2859.76
2016-03-04,9434.82,9536.71,2874.15
2016-03-05,9434.82,9536.71,2874.15
2016-03-06,9434.82,9536.71,2874.15
2016-03-07,9382.38,9703.83,2897.34
2016-03-08,9406.78,9732.73,2901.39
2016-03-09,9387.79,9523.14,2862.56
2016-03-10,9207.25,9390.35,2804.73
2016-03-11,9236.49,9363.41,2810.31
2016-03-12,9236.49,9363.41,2810.31
2016-03-13,9236.49,9363.41,2810.31
2016-03-14,9278.0,9665.13,2859.5
2016-03-15,9348.03,9574.19,2864.37
2016-03-16,9492.54,9469.03,2870.43
2016-03-17,9483.81,9791.85,2904.83
2016-03-18,9531.39,10126.59,2955.15
2016-03-19,9531.39,10126.59,2955.15
2016-03-20,9531.39,10126.59,2955.15
2016-03-21,9743.3,10394.14,3018.8
2016-03-22,9667.54,10344.08,2999.36
2016-03-23,9675.8,10442.38,3009.96
2016-03-24,9537.5,10283.68,2960.97
2016-03-25,9581.59,10339.68,2979.43
2016-03-26,9581.59,10339.68,2979.43
2016-03-27,9581.59,10339.68,2979.43
2016-03-28,9476.58,10276.84,2957.82
2016-03-29,9416.59,10094.71,2919.83
2016-03-30,9623.85,10445.69,3000.64
2016-03-31,9614.12,10455.37,3003.92
2016-04-01,9658.04,10379.65,3009.53
2016-04-02,9658.04,10379.65,3009.53
2016-04-03,9658.04,10379.65,3009.53
2016-04-04,9658.04,10379.65,3009.53
2016-04-05,9706.33,10640.27,3053.07
2016-04-06,9658.8,10683.86,3050.59
2016-04-07,9542.45,10504.88,3008.42
2016-04-08,9485.94,10413.54,2984.96
2016-04-09,9485.94,10413.54,2984.96
2016-04-10,9485.94,10413.54,2984.96
2016-04-11,9580.45,10609.59,3033.96
2016-04-12,9562.34,10533.41,3023.65
2016-04-13,9673.83,10684.92,3066.64
2016-04-14,9702.49,10771.61,3082.36
2016-04-15,9722.73,10733.64,3078.12
2016-04-16,9722.73,10733.64,3078.12
2016-04-17,9722.73,10733.64,3078.12
2016-04-18,9637.56,10568.93,3033.66
2016-04-19,9657.35,10602.46,3042.82
2016-04-20,9607.36,10164.74,2972.58
2016-04-21,9598.13,10058.8,2952.89
2016-04-22,9652.27,10151.76,2959.24
2016-04-23,9652.27,10151.76,2959.24
2016-04-24,9652.27,10151.76,2959.24
2016-04-25,9617.12,10106.79,2946.67
2016-04-26,9647.94,10209.9,2964.7
2016-04-27,9607.68,10174.16,2953.67
2016-04-28,9594.77,10149.91,2945.59
2016-04-29,9569.56,10141.54,2938.32
2016-04-30,9569.56,10141.54,2938.32
2016-05-01,9569.56,10141.54,2938.32
2016-05-02,9569.56,10141.54,2938.32
2016-05-03,9661.6,10441.92,2992.64
2016-05-04,9638.5,10422.8,2991.27
2016-05-05,9635.46,10474.01,2997.84
2016-05-06,9448.79,10100.53,2913.25
2016-05-07,9448.79,10100.53,2913.25
2016-05-08,9448.79,10100.53,2913.25
2016-05-09,9319.72,9790.48,2832.11
2016-05-10,9314.77,9793.21,2832.59
2016-05-11,9347.95,9781.15,2837.04
2016-05-12,9380.19,9796.58,2835.86
2016-05-13,9348.82,9759.27,2827.11
2016-05-14,9348.82,9759.27,2827.11
2016-05-15,9348.82,9759.27,2827.11
2016-05-16,9370.86,9910.08,2850.86
2016-05-17,9345.32,9908.79,2843.68
2016-05-18,9367.35,9694.78,2807.51
2016-05-19,9339.91,9733.74,2806.91
2016-05-20,9374.01,9816.75,2825.48
2016-05-21,9374.01,9816.75,2825.48
2016-05-22,9374.01,9816.75,2825.48
2016-05-23,9368.72,9918.16,2843.64
2016-05-24,9308.98,9821.7,2821.67
2016-05-25,9337.34,9784.6,2815.09
2016-05-26,9353.94,9826.14,2822.44
2016-05-27,9348.53,9813.63,2821.05
2016-05-28,9348.53,9813.63,2821.05
2016-05-29,9348.53,9813.63,2821.05
2016-05-30,9426.3,9768.84,2822.45
2016-05-31,9670.95,10159.93,2916.62
2016-06-01,9610.53,10209.14,2913.51
2016-06-02,9596.97,10274.02,2925.23
2016-06-03,9655.5,10344.91,2938.68
2016-06-04,9655.5,10344.91,2938.68
2016-06-05,9655.5,10344.91,2938.68
2016-06-06,9594.7,10363.08,2934.1
2016-06-07,9599.31,10347.84,2936.04
2016-06-08,9573.97,10316.82,2927.16
2016-06-09,9573.97,10316.82,2927.16
2016-06-10,9573.97,10316.82,2927.16
2016-06-11,9573.97,10316.82,2927.16
2016-06-12,9573.97,10316.82,2927.16
2016-06-13,9388.24,9862.58,2833.07
2016-06-14,9438.67,9895.15,2842.19
2016-06-15,9478.21,10173.85,2887.21
2016-06-16,9427.49,10115.12,2872.82
2016-06-17,9234.24,10182.53,2885.11
2016-06-18,9234.24,10182.53,2885.11
2016-06-19,9234.24,10182.53,2885.11
2016-06-20,9249.57,10221.85,2888.81
2016-06-21,9248.71,10131.86,2878.56
2016-06-22,9302.17,10297.98,2905.55
2016-06-23,9253.28,10255.27,2891.96
2016-06-24,9127.61,10147.7,2854.29
2016-06-25,9127.61,10147.7,2854.29
2016-06-26,9127.61,10147.7,2854.29
2016-06-27,9210.57,10377.57,2895.7
2016-06-28,9235.74,10463.45,2912.56
2016-06-29,9324.02,10460.97,2931.59
2016-06-30,9316.31,10489.99,2929.61
2016-07-01,9343.52,10458.43,2932.48
2016-07-02,9343.52,10458.43,2932.48
2016-07-03,9343.52,10458.43,2932.48
2016-07-04,9485.8,10609.86,2988.6
2016-07-05,9492.54,10602.77,3006.39
2016-07-06,9494.22,10641.65,3017.29
2016-07-07,9475.83,10620.58,3016.85
2016-07-08,9400.07,10611.8,2988.09
2016-07-09,9400.07,10611.8,2988.09
2016-07-10,9400.07,10611.8,2988.09
2016-07-11,9431.5,10594.82,2994.92
2016-07-12,9609.62,10757.84,3049.38
2016-07-13,9592.65,10853.56,3060.69
2016-07-14,9572.7,10854.14,3054.02
2016-07-15,9594.54,10823.21,3054.3
2016-07-16,9594.54,10823.21,3054.3
2016-07-17,9594.54,10823.21,3054.3
2016-07-18,9591.97,10762.0,3043.56
2016-07-19,9526.56,10778.25,3036.6
2016-07-20,9485.83,10759.86,3027.9
2016-07-21,9542.04,10787.21,3039.01
2016-07-22,9450.34,10709.07,3012.82
2016-07-23,9450.34,10709.07,3012.82
2016-07-24,9450.34,10709.07,3012.82
2016-07-25,9447.09,10718.35,3015.83
2016-07-26,9542.21,10852.21,3050.17
2016-07-27,9516.33,10405.85,2992.0
2016-07-28,9470.55,10396.31,2994.32
2016-07-29,9457.03,10329.43,2979.34
2016-07-30,9457.03,10329.43,2979.34
2016-07-31,9457.03,10329.43,2979.34
2016-08-01,9437.47,10185.48,2953.39
2016-08-02,9436.41,10250.55,2971.28
2016-08-03,9424.85,10281.25,2978.46
2016-08-04,9408.63,10366.5,2982.43
2016-08-05,9434.57,10342.28,2976.7
2016-08-06,9434.57,10342.28,2976.7
2016-08-07,9434.57,10342.28,2976.7
2016-08-08,9474.17,10468.88,3004.28
2016-08-09,9539.48,10564.77,3025.68
2016-08-10,9520.12,10511.16,3018.75
2016-08-11,9571.07,10390.96,3002.64
2016-08-12,9763.97,10528.1,3050.67
2016-08-13,9763.97,10528.1,3050.67
2016-08-14,9763.97,10528.1,3050.67
2016-08-15,10027.96,10822.11,3125.2
2016-08-16,9892.85,10882.95,3110.04
2016-08-17,9891.17,10890.69,3109.55
2016-08-18,9842.22,10879.2,3104.11
2016-08-19,9863.87,10872.71,3108.1
2016-08-20,9863.87,10872.71,3108.1
2016-08-21,9863.87,10872.71,3108.1
2016-08-22,9814.47,10731.4,3084.81
2016-08-23,9844.26,10750.29,3089.71
2016-08-24,9798.07,10760.44,3085.88
2016-08-25,9761.43,10679.15,3068.33
2016-08-26,9743.45,10693.75,3070.31
2016-08-27,9743.45,10693.75,3070.31
2016-08-28,9743.45,10693.75,3070.31
2016-08-29,9729.71,10724.4,3070.03
2016-08-30,9771.55,10729.12,3074.68
2016-08-31,9811.09,10757.88,3085.49
2016-09-01,9767.63,10669.51,3063.31
2016-09-02,9804.58,10640.42,3067.35
2016-09-03,9804.58,10640.42,3067.35
