,연도,월,그룹,계약구분,사용량(kWh),전기요금(원),평균판매단가(원/kWh)
1456,2016,3,강원도,"전기, 가스, 증기 및 수도사업 ",55853683.0,6348512548.0,113.7
1457,2016,3,강원도,"전문, 과학 및 기술 서비스업 ",3498305.0,463798739.0,132.6
1458,2016,3,강원도,제조업 ,487273513.0,44182797104.0,90.7
1459,2016,3,강원도,"출판영상,방송통신정보서비스업",24873634.0,2660330248.0,107.0
1460,2016,3,강원도,하수폐기처리원료재생환경복원,21881657.0,2408206775.0,110.1
1461,2016,3,강원도,"협회단체,수리기타개인서비스업",22367690.0,2821390081.0,126.1
1462,2016,3,경상도,"가구내고용,미분류자가소비생산",225235.0,35634771.0,161.25
1463,2016,3,경상도,건설업 ,66947267.0,8561003230.0,128.98
1464,2016,3,경상도,"공공행정, 국방 및 사회보장 행정",99906735.0,12138762712.0,121.2
1465,2016,3,경상도,광업 ,33484820.0,4064598822.0,126.25999999999999
1466,2016,3,경상도,교육 서비스업,202990122.0,20619698930.0,102.88
1467,2016,3,경상도,국제 및 외국기관,8704552.0,1011896316.0,115.92500000000001
1468,2016,3,경상도,금융 및 보험업 ,36992836.0,4818405459.0,131.34
1469,2016,3,경상도,"농업, 임업 및 어업 ",379061871.0,18618474478.0,50.980000000000004
1470,2016,3,경상도,도매 및 소매업,387498654.0,47772102708.0,123.16
1471,2016,3,경상도,보건업 및 사회복지 서비스업,149161823.0,16266191717.0,110.5
1472,2016,3,경상도,부동산업 및 임대업 ,418566149.0,54556206184.0,131.04000000000002
1473,2016,3,경상도,"사업시설관리,사업지원서비스업",27939396.0,3777086099.0,135.35999999999999
1474,2016,3,경상도,숙박 및 음식점업 ,358131368.0,43569958367.0,121.94000000000001
1475,2016,3,경상도,"예술,스포츠및여가관련서비스업",86284562.0,11308761082.0,130.78
1476,2016,3,경상도,운수업,191289788.0,19335419371.0,104.02000000000001
1477,2016,3,경상도,"전기, 가스, 증기 및 수도사업 ",348386046.0,36297115652.0,112.0
1478,2016,3,경상도,"전문, 과학 및 기술 서비스업 ",29670338.0,3663712038.0,125.1
1479,2016,3,경상도,제조업 ,7595078410.0,715645906968.0,97.64
1480,2016,3,경상도,"출판영상,방송통신정보서비스업",94009520.0,10342822733.0,110.28
1481,2016,3,경상도,하수폐기처리원료재생환경복원,146553706.0,15615668950.0,105.82000000000001
1482,2016,3,경상도,"협회단체,수리기타개인서비스업",167147718.0,20730127462.0,124.42
1483,2016,3,서울,"가구내고용,미분류자가소비생산",114429.0,15027449.0,125.5
1484,2016,3,서울,건설업 ,143912122.0,17364929726.0,120.10000000000001
1485,2016,3,서울,"공공행정, 국방 및 사회보장 행정",184281063.0,21580432625.0,117.39999999999999
1486,2016,3,서울,광업 ,32946982.0,3888815517.0,118.46666666666665
1487,2016,3,서울,교육 서비스업,349496703.0,35892490755.0,101.96666666666665
1488,2016,3,서울,국제 및 외국기관,40094059.0,4445137028.0,110.9
1489,2016,3,서울,금융 및 보험업 ,74980195.0,8589244544.0,117.56666666666666
1490,2016,3,서울,"농업, 임업 및 어업 ",215427594.0,10639491867.0,51.73333333333333
1491,2016,3,서울,도매 및 소매업,815497652.0,98688957396.0,120.89999999999999
1492,2016,3,서울,보건업 및 사회복지 서비스업,200223575.0,21745502599.0,108.76666666666667
1493,2016,3,서울,부동산업 및 임대업 ,1699428325.0,212182295947.0,124.60000000000001
1494,2016,3,서울,"사업시설관리,사업지원서비스업",64682671.0,8259585526.0,130.03333333333333
1495,2016,3,서울,숙박 및 음식점업 ,438974644.0,53203179982.0,121.36666666666667
1496,2016,3,서울,"예술,스포츠및여가관련서비스업",148058584.0,18281310563.0,124.10000000000001
1497,2016,3,서울,운수업,437108445.0,46385452679.0,104.0
1498,2016,3,서울,"전기, 가스, 증기 및 수도사업 ",377174101.0,38913112439.0,103.56666666666666
1499,2016,3,서울,"전문, 과학 및 기술 서비스업 ",89799728.0,10206803543.0,116.39999999999999
1500,2016,3,서울,제조업 ,5665878810.0,560177085120.0,103.96666666666665
1501,2016,3,서울,"출판영상,방송통신정보서비스업",313894147.0,31703559294.0,103.13333333333333
1502,2016,3,서울,하수폐기처리원료재생환경복원,203366232.0,20389600255.0,99.76666666666667
1503,2016,3,서울,"협회단체,수리기타개인서비스업",215715387.0,27878738677.0,129.83333333333334
1504,2016,3,전라도,"가구내고용,미분류자가소비생산",167686.0,21221946.0,130.6
1505,2016,3,전라도,건설업 ,17584450.0,2391406409.0,136.03333333333333
1506,2016,3,전라도,"공공행정, 국방 및 사회보장 행정",48455298.0,6013347666.0,124.86666666666667
1507,2016,3,전라도,광업 ,11484827.0,1690137905.0,141.16666666666666
1508,2016,3,전라도,교육 서비스업,98459297.0,10256771299.0,104.46666666666665
1509,2016,3,전라도,금융 및 보험업 ,16277398.0,2074616684.0,127.63333333333333
1510,2016,3,전라도,"농업, 임업 및 어업 ",397507636.0,18823032183.0,48.199999999999996
1511,2016,3,전라도,도매 및 소매업,144394674.0,17705774578.0,122.46666666666665
1512,2016,3,전라도,보건업 및 사회복지 서비스업,75846413.0,8198612736.0,108.46666666666665
1513,2016,3,전라도,부동산업 및 임대업 ,158829390.0,20646312569.0,130.20000000000002
1514,2016,3,전라도,"사업시설관리,사업지원서비스업",14911775.0,2016154709.0,135.06666666666666
1515,2016,3,전라도,숙박 및 음식점업 ,153921955.0,18614081065.0,120.96666666666665
1516,2016,3,전라도,"예술,스포츠및여가관련서비스업",41173074.0,5358845362.0,129.53333333333333
1517,2016,3,전라도,운수업,67340222.0,6261500096.0,97.0
1518,2016,3,전라도,"전기, 가스, 증기 및 수도사업 ",102367404.0,12129731301.0,117.76666666666667
1519,2016,3,전라도,"전문, 과학 및 기술 서비스업 ",17730365.0,2139653652.0,121.23333333333333
1520,2016,3,전라도,제조업 ,3106837883.0,279999751360.0,94.0
1521,2016,3,전라도,"출판영상,방송통신정보서비스업",49360765.0,5525319869.0,112.26666666666667
1522,2016,3,전라도,하수폐기처리원료재생환경복원,68327005.0,6916640652.0,101.66666666666667
1523,2016,3,전라도,"협회단체,수리기타개인서비스업",71698512.0,9264052705.0,129.4
1524,2016,3,충청도,"가구내고용,미분류자가소비생산",11877.0,5635773.0,471.45
1525,2016,3,충청도,건설업 ,60306140.0,7063942676.0,126.22500000000001
1526,2016,3,충청도,"공공행정, 국방 및 사회보장 행정",67828343.0,7981748542.0,117.225
1527,2016,3,충청도,광업 ,35310327.0,4123348618.0,137.125
1528,2016,3,충청도,교육 서비스업,135384316.0,13094545555.0,97.1
1529,2016,3,충청도,금융 및 보험업 ,15738124.0,2013528629.0,128.975
1530,2016,3,충청도,"농업, 임업 및 어업 ",235850068.0,11484494025.0,49.775
1531,2016,3,충청도,도매 및 소매업,185383471.0,22938234036.0,123.45
1532,2016,3,충청도,보건업 및 사회복지 서비스업,64349240.0,6888591459.0,106.875
1533,2016,3,충청도,부동산업 및 임대업 ,190017139.0,24796962283.0,132.2
1534,2016,3,충청도,"사업시설관리,사업지원서비스업",16300315.0,2099256890.0,128.075
1535,2016,3,충청도,숙박 및 음식점업 ,155814190.0,19019701456.0,122.925
1536,2016,3,충청도,"예술,스포츠및여가관련서비스업",39635277.0,5120180079.0,128.575
1537,2016,3,충청도,운수업,71991298.0,7857269660.0,113.475
1538,2016,3,충청도,"전기, 가스, 증기 및 수도사업 ",105031871.0,12756124809.0,110.975
1539,2016,3,충청도,"전문, 과학 및 기술 서비스업 ",68623119.0,7226669989.0,115.05
1540,2016,3,충청도,제조업 ,4416389693.0,411764687729.0,95.35
1541,2016,3,충청도,"출판영상,방송통신정보서비스업",53671440.0,5772705372.0,107.82499999999999
1542,2016,3,충청도,하수폐기처리원료재생환경복원,78571281.0,7989802239.0,103.225
1543,2016,3,충청도,"협회단체,수리기타개인서비스업",62773398.0,8235158617.0,131.15
1544,2016,4,강원도,"가구내고용,미분류자가소비생산",8169.0,1289191.0,157.8
1545,2016,4,강원도,건설업 ,15012729.0,1843212509.0,122.8
1546,2016,4,강원도,"공공행정, 국방 및 사회보장 행정",44058013.0,4834074029.0,109.7
1547,2016,4,강원도,광업 ,31740526.0,3512350081.0,110.7
1548,2016,4,강원도,교육 서비스업,29808794.0,2898075511.0,97.2
1549,2016,4,강원도,금융 및 보험업 ,4600856.0,550384621.0,119.6
1550,2016,4,강원도,"농업, 임업 및 어업 ",42097609.0,2164815202.0,51.4
1551,2016,4,강원도,도매 및 소매업,50316058.0,5506878993.0,109.4
1552,2016,4,강원도,보건업 및 사회복지 서비스업,18408753.0,1800778325.0,97.8
1553,2016,4,강원도,부동산업 및 임대업 ,33066622.0,4006038882.0,121.2
1554,2016,4,강원도,"사업시설관리,사업지원서비스업",2918185.0,375272750.0,128.6
1555,2016,4,강원도,숙박 및 음식점업 ,77853479.0,8641996660.0,111.0
1556,2016,4,강원도,"예술,스포츠및여가관련서비스업",21228623.0,2685456497.0,126.5
1557,2016,4,강원도,운수업,16920536.0,2005853949.0,118.5
1558,2016,4,강원도,"전기, 가스, 증기 및 수도사업 ",47750081.0,5000286338.0,104.7
1559,2016,4,강원도,"전문, 과학 및 기술 서비스업 ",2807503.0,370567204.0,132.0
1560,2016,4,강원도,제조업 ,598021182.0,45412947151.0,75.9
1561,2016,4,강원도,"출판영상,방송통신정보서비스업",25585872.0,2437538087.0,95.3
1562,2016,4,강원도,하수폐기처리원료재생환경복원,21439784.0,2231138172.0,104.1
1563,2016,4,강원도,"협회단체,수리기타개인서비스업",19019695.0,2270523557.0,119.4
1564,2016,4,경상도,"가구내고용,미분류자가소비생산",218369.0,31821662.0,148.775
1565,2016,4,경상도,건설업 ,62196749.0,7604894693.0,124.75999999999999
1566,2016,4,경상도,"공공행정, 국방 및 사회보장 행정",87557645.0,10120264168.0,115.42
1567,2016,4,경상도,광업 ,32343303.0,3826525177.0,120.67999999999999
1568,2016,4,경상도,교육 서비스업,175745275.0,17539331819.0,101.02000000000001
1569,2016,4,경상도,국제 및 외국기관,7630365.0,903387158.0,118.92500000000001
1570,2016,4,경상도,금융 및 보험업 ,32380938.0,4016077196.0,124.38
1571,2016,4,경상도,"농업, 임업 및 어업 ",297879318.0,15222647693.0,53.220000000000006
1572,2016,4,경상도,도매 및 소매업,375732841.0,42118585545.0,112.04
1573,2016,4,경상도,보건업 및 사회복지 서비스업,128141990.0,13500295098.0,106.28
1574,2016,4,경상도,부동산업 및 임대업 ,381032040.0,46565754701.0,122.66
1575,2016,4,경상도,"사업시설관리,사업지원서비스업",24510851.0,3201104668.0,130.44
1576,2016,4,경상도,숙박 및 음식점업 ,337465043.0,37137657903.0,109.96
1577,2016,4,경상도,"예술,스포츠및여가관련서비스업",76948377.0,9660989061.0,124.72
1578,2016,4,경상도,운수업,168677817.0,16782379804.0,102.46
1579,2016,4,경상도,"전기, 가스, 증기 및 수도사업 ",337776254.0,34503846595.0,109.32000000000001
1580,2016,4,경상도,"전문, 과학 및 기술 서비스업 ",26328200.0,3190840406.0,123.1
1581,2016,4,경상도,제조업 ,7313509121.0,676042979358.0,95.04
1582,2016,4,경상도,"출판영상,방송통신정보서비스업",96217948.0,9369518666.0,96.74000000000001
1583,2016,4,경상도,하수폐기처리원료재생환경복원,148515996.0,14926935548.0,99.78
1584,2016,4,경상도,"협회단체,수리기타개인서비스업",153081172.0,17332554220.0,113.44000000000001
1585,2016,4,서울,"가구내고용,미분류자가소비생산",108866.0,13057369.0,113.7
1586,2016,4,서울,건설업 ,120790747.0,14260376046.0,118.63333333333333
1587,2016,4,서울,"공공행정, 국방 및 사회보장 행정",156859197.0,17740406665.0,113.53333333333335
1588,2016,4,서울,광업 ,33581976.0,3766361365.0,113.03333333333335
1589,2016,4,서울,교육 서비스업,275761187.0,28931010373.0,108.53333333333335
1590,2016,4,서울,국제 및 외국기관,36071306.0,4031208584.0,111.65
1591,2016,4,서울,금융 및 보험업 ,66207333.0,7392580870.0,114.26666666666665
1592,2016,4,서울,"농업, 임업 및 어업 ",182418165.0,9178949236.0,52.43333333333334
1593,2016,4,서울,도매 및 소매업,748794725.0,84099050902.0,111.86666666666667
1594,2016,4,서울,보건업 및 사회복지 서비스업,178374883.0,18799019139.0,105.60000000000001
1595,2016,4,서울,부동산업 및 임대업 ,1483212068.0,177912858255.0,119.66666666666667
1596,2016,4,서울,"사업시설관리,사업지원서비스업",56188306.0,6905939512.0,124.76666666666667
1597,2016,4,서울,숙박 및 음식점업 ,403036319.0,44611321149.0,110.76666666666667
1598,2016,4,서울,"예술,스포츠및여가관련서비스업",130216717.0,15507065711.0,119.43333333333334
1599,2016,4,서울,운수업,401542025.0,41043321827.0,100.96666666666665
1600,2016,4,서울,"전기, 가스, 증기 및 수도사업 ",362886156.0,37589395583.0,105.76666666666667
1601,2016,4,서울,"전문, 과학 및 기술 서비스업 ",79730546.0,8942390207.0,113.8
1602,2016,4,서울,제조업 ,5466432418.0,521472177565.0,99.53333333333335
1603,2016,4,서울,"출판영상,방송통신정보서비스업",312666520.0,29408896134.0,95.3
1604,2016,4,서울,하수폐기처리원료재생환경복원,199137907.0,19217340040.0,96.63333333333333
1605,2016,4,서울,"협회단체,수리기타개인서비스업",187807714.0,23087840086.0,123.86666666666667
1606,2016,4,전라도,"가구내고용,미분류자가소비생산",157460.0,17964580.0,117.53333333333335
1607,2016,4,전라도,건설업 ,14982417.0,1988971148.0,132.4
1608,2016,4,전라도,"공공행정, 국방 및 사회보장 행정",41707317.0,4961751238.0,120.46666666666665
1609,2016,4,전라도,광업 ,12100253.0,1647604286.0,132.76666666666668
1610,2016,4,전라도,교육 서비스업,87817764.0,8676385037.0,98.96666666666665
1611,2016,4,전라도,금융 및 보험업 ,14116864.0,1705046302.0,120.76666666666667
1612,2016,4,전라도,"농업, 임업 및 어업 ",372577045.0,17569496136.0,49.76666666666667
1613,2016,4,전라도,도매 및 소매업,140345486.0,15451389998.0,109.96666666666665
1614,2016,4,전라도,보건업 및 사회복지 서비스업,65207951.0,6663883592.0,102.7
1615,2016,4,전라도,부동산업 및 임대업 ,142542076.0,17261858225.0,121.3
1616,2016,4,전라도,"사업시설관리,사업지원서비스업",13238088.0,1685453222.0,127.16666666666667
1617,2016,4,전라도,숙박 및 음식점업 ,144352870.0,16621635849.0,113.63333333333333
1618,2016,4,전라도,"예술,스포츠및여가관련서비스업",36324136.0,4478367897.0,122.73333333333333
1619,2016,4,전라도,운수업,65353821.0,5827761404.0,93.39999999999999
1620,2016,4,전라도,"전기, 가스, 증기 및 수도사업 ",90807101.0,9848381418.0,112.16666666666667
1621,2016,4,전라도,"전문, 과학 및 기술 서비스업 ",15653618.0,1877216996.0,119.7
1622,2016,4,전라도,제조업 ,2994735656.0,266586734131.0,92.10000000000001
1623,2016,4,전라도,"출판영상,방송통신정보서비스업",50857166.0,4955596728.0,97.60000000000001
1624,2016,4,전라도,하수폐기처리원료재생환경복원,67522181.0,6539406798.0,97.2
1625,2016,4,전라도,"협회단체,수리기타개인서비스업",64369840.0,7651363061.0,119.06666666666666
1626,2016,4,충청도,"가구내고용,미분류자가소비생산",11303.0,1092653.0,97.05
1627,2016,4,충청도,건설업 ,55663233.0,6217348209.0,120.75
1628,2016,4,충청도,"공공행정, 국방 및 사회보장 행정",58066630.0,6695581542.0,116.075
1629,2016,4,충청도,광업 ,38185614.0,4203308264.0,127.275
1630,2016,4,충청도,교육 서비스업,107296627.0,10338028828.0,95.65
1631,2016,4,충청도,금융 및 보험업 ,13400003.0,1622801051.0,121.375
1632,2016,4,충청도,"농업, 임업 및 어업 ",197623041.0,9804492424.0,51.55
1633,2016,4,충청도,도매 및 소매업,176256497.0,19785199505.0,112.2
1634,2016,4,충청도,보건업 및 사회복지 서비스업,52549137.0,5450318945.0,103.25
1635,2016,4,충청도,부동산업 및 임대업 ,165167544.0,20397034500.0,125.5
1636,2016,4,충청도,"사업시설관리,사업지원서비스업",14177989.0,1759608052.0,124.625
1637,2016,4,충청도,숙박 및 음식점업 ,145565352.0,16096218411.0,110.625
1638,2016,4,충청도,"예술,스포츠및여가관련서비스업",34608255.0,4310261515.0,120.8
1639,2016,4,충청도,운수업,69323234.0,7263140019.0,108.925
1640,2016,4,충청도,"전기, 가스, 증기 및 수도사업 ",124781808.0,13933194922.0,104.375
1641,2016,4,충청도,"전문, 과학 및 기술 서비스업 ",62433861.0,6539400262.0,114.85
