date, pm25, pm10, o3, no2, so2, co
2023/3/15, 141, 62, 19, 23, 6, 6
2023/3/16, 134, 42, 32, 20, 2, 5
2023/3/17, 89, 41, 18, 17, 2, 5
2023/3/18, 75, 32, 24, 16, 2, 5
2023/3/19, 69, 37, 37, 19, 4, 6
2023/3/20, 75, 50, 34, 32, 5, 8
2023/3/21, 95, 60, 39, 27, 8, 7
2023/3/22, 119, 37, 13, 13, 2, 5
2023/3/23, 85, 35, 15, 15, 2, 4
2023/3/24, 81, 31, 7, 16, 3, 6
2023/3/25, 64, 37, 5, 17, 2, 6
2023/3/26, 75, 32, 16, 21, 3, 6
2023/3/27, 65, 44, 13, 25, 3, 7
2023/3/28, 83, 59, 12, 23, 3, 7
2023/3/29, 113, 49, 41, 25, 3, 6
2023/3/30, 87, 55, 11, 37, 4, 8
2023/3/31, 100, 48, 43, 21, 4, 7
2022/10/1, 83, 43, 49, 13, 3, 6
2022/10/2, 102, 28, 36, 11, 2, 4
2022/10/3, 54, 40, 16, 10, 2, 5
2022/10/4, 70, 39, 15, 15, 3, 5
2022/10/5, 76, 18, 10, 12, 1, 5
2022/10/6, 55, 23, 13, 16, 5, 5
2022/10/7, 59, 22, 7, 18, 2, 6
2022/10/8, 55, 28, 10, 18, 1, 6
2022/10/9, 71, 51, 25, 23, 3, 6
2022/10/10, 79, 42, 32, 23, 2, 6
2022/10/11, 70, 63, 19, 37, 5, 8
2022/10/12, 106, 87, 12, 25, 11, 7
2022/10/13, 166, 81, 17, 26, 8, 8
2022/10/14, 163, 78, 32, 28, 8, 7
2022/10/15, 158, 77, 57, 31, 8, 9
2022/10/16, 159, 74, 73, 42, 8, 10
2022/10/17, 152, 71, 79, 47, 4, 10
2022/10/18, 143, 59, 65, 44, 2, 9
2022/10/19, 113, 45, 69, 36, 5, 5
2022/10/20, 87, 68, 96, 50, 5, 8
2022/10/21, 141, 86, 68, 67, 6, 10
2022/10/22, 163, 100, 25, 58, 7, 11
2022/10/23, 172, 54, 29, 19, 2, 5
2022/10/24, 121, 47, 30, 18, 1, 5
2022/10/25, 98, 58, 24, 25, 1, 6
2022/10/26, 130, 59, 10, 24, 1, 9
2022/10/27, 139, 38, 9, 19, 2, 9
2022/10/28, 80, 31, 11, 22, 3, 9
2022/10/29, 64, 50, 11, 25, 3, 8
2022/10/30, 97, 57, 28, 28, 6, 8
2022/10/31, 122, 62, 44, 32, 8, 8
2022/11/1, 135, 50, 41, 30, 6, 7
2022/11/2, 92, 65, 35, 32, 10, 8
2022/11/3, 133, 67, 13, 28, 9, 7
2022/11/4, 151, 54, 29, 20, 7, 6
2022/11/5, 119, 75, 25, 29, 5, 7
2022/11/6, 153, 77, 35, 32, 4, 8
2022/11/7, 156, 81, 28, 25, 7, 8
2022/11/8, 156, 53, 27, 23, 3, 8
2022/11/9, 116, 78, 22, 33, 4, 9
2022/11/10, 159, 76, 45, 23, 7, 7
2022/11/11, 161, 49, 22, 11, 2, 5
2022/11/12, 103, 43, 20, 9, 3, 4
2022/11/13, 90, 46, 16, 10, 1, 4
2022/11/14, 98, 45, 15, 12, 1, 5
2022/11/15, 89, 45, 15, 15, 1, 5
2022/11/16, 91, 58, 17, 17, 3, 8
2022/11/17, 124, 59, 9, 17, 3, 7
2022/11/18, 110, 74, 41, 15, 7, 7
2022/11/19, 147, 57, 17, 11, 2, 7
2022/11/20, 147, 68, 33, 15, 4, 6
2022/11/21, 153, 54, 23, 16, 1, 6
2022/11/22, 109, 55, 10, 19, 1, 7
2022/11/23, 117, 50, 9, 14, , 7
2022/11/24, 106, 56, 34, 14, 1, 6
